column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
UTMSource	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	49433	4053455	219114	0	0	219114	0.012195	18.499297	0.225604	49433
UTMMedium	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	16873	4020118	214353	0	0	214353	0.004197	18.754662	0.078716	16873
UTMCampaign	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	91870	4097925	230427	0	0	230427	0.022419	17.784049	0.398695	91871
UTMContent	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	13001	4016717	212173	0	0	212173	0.003237	18.931330	0.061275	13001
UTMTerm	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	28101	4033091	214651	0	0	214651	0.006968	18.789062	0.130915	28101
FromTag	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	45607	4048458	221707	0	0	221707	0.011265	18.260398	0.205708	45607
HasGCLID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	21608	19978	60	1024	18954	185.116623	1.081590	200.220242	1000000
RefererHash	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	3762722	3521093	60	2235720	1285373	2.126120	1.068623	2.272022	19349242
URLHash	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	4603185	4498086	60	2974442	1523644	1.737927	1.023365	1.778534	19343177
CLID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6184	6425	60	1008	5417	646.830530	0.962490	622.568093	1000380
