column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
MobilePhone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	34824	29817	58	2466	27351	114.863313	1.167924	134.151658	1001922
MobilePhoneModel	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:58	1000000	81583	282216	56780	0	0	56780	0.289080	4.970342	1.436826	81583
Params	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:58	1000000	0	81384	6839	0	0	6839	0.000000	11.899985	0.000000	0
IPNetworkID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	747432	636803	58	200412	436391	5.351657	1.173726	6.281377	6865544
TraficSourceID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	289447	244125	58	2318	241807	13.819456	1.185651	16.385049	1728158
SearchEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	169698	105200	58	3437	101763	23.571285	1.613099	38.022814	1006573
SearchPhrase	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:58	1000000	3528017	2961572	992687	0	0	992687	1.191265	2.983390	3.554007	3528108
AdvEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	34839	29894	58	1270	28624	114.813858	1.165418	133.806115	1004631
IsArtifical	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	81070	81424	58	1102	80322	49.340076	0.995652	49.125565	1000000
WindowClientWidth	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	696699	512865	58	87040	425825	5.741360	1.358445	7.799323	3825106
WindowClientHeight	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	750684	602941	58	119772	483169	5.328474	1.245037	6.634148	3055745
ClientTimeZone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	164721	110891	58	4363	106528	24.283485	1.485432	36.071458	2989177
ClientEventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:58	1000000	8000000	3492430	3056309	0	0	3056309	2.290669	1.142695	2.617536	19000000
SilverlightVersion1	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	156408	112688	58	1970	110718	25.574139	1.387974	35.496237	1000017
SilverlightVersion2	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	89049	76141	58	1102	75039	44.919089	1.169528	52.534114	1000000
SilverlightVersion3	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	231262	153901	58	6144	147757	17.296400	1.502667	25.990734	2728282
SilverlightVersion4	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	5150	5382	58	906	4476	776.699029	0.956893	743.218135	1000000
PageCharset	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:86	1000000	13587860	141618	26461	0	0	26461	95.947267	5.351952	513.505159	13587860
CodeVersion	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	7070	7291	58	1174	6117	565.770863	0.969689	548.621588	3997297
IsLink	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	54371	47125	58	990	46135	73.568630	1.153761	84.880637	1000000
IsDownload	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	8385	8618	58	970	7648	477.042338	0.972964	464.144813	1000000
IsNotBounce	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	16335	16585	58	986	15599	244.872972	0.984926	241.181791	1000000
FUniqID	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	8000000	1182488	1073228	58	606846	466382	6.765396	1.101805	7.454148	18077896
OriginalURL	string	delta-byte-array	DELTA_BYTE_ARRAY	DATA_PAGE_V2/DELTA_BYTE_ARRAY:140	1000000	27797671	21049466	6750044	0	0	6750044	1.320588	3.118419	4.118147	27797732
HID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	4492585	4493293	58	2739534	1753759	0.890356	0.999842	0.890216	8956330
IsOldCounter	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	5041	5273	58	870	4403	793.493354	0.956002	758.581453	1000000
IsEvent	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:58, DICTIONARY_PAGE/PLAIN:58	1000000	4000000	5041	5273	58	870	4403	793.493354	0.956002	758.581453	1000000
